mateIn3|A_lt1000|bQRUp,4Q3/ppkn4/2p2p1p/3p4/3q4/3B2p1/PPP3P1/4N2K w - - 0 27,e8e2 d4h4 h1g1 h4h2 g1f1 h2h1,937,87,94,928,endgame long mate mateIn3,https://lichess.org/Eh6zTK8b#53,,
mateIn3|A_lt1000|DnXzZ,3NR3/8/kp6/p1p4p/P7/1r3B2/5PPP/6K1 w - - 0 40,d8c6 b3b1 f3d1 b1d1 e8e1 d1e1,586,102,70,189,backRankMate endgame long mate mateIn3,https://lichess.org/paIBCGR4#79,,
mateIn3|A_lt1000|O6sKz,2r5/R5pk/3p2pp/p2N4/2P5/2Pn1P2/P5PP/6K1 b - - 2 29,c8c4 d5f6 h7h8 a7a8 c4c8 a8c8,915,78,100,217,endgame long mate mateIn3 pin,https://lichess.org/uHDlw1vT/black#58,,
mateIn3|A_lt1000|lYb2S,5rk1/pp3pp1/8/2pNn1P1/4P2n/2P5/PP4B1/2KR4 b - - 1 24,h4g2 d5e7 g8h7 d1h1 g2h4 h1h4,937,78,97,1580,anastasiaMate endgame long mate mateIn3,https://lichess.org/un2zsKIo/black#48,,
mateIn3|A_lt1000|VLjni,7r/1pp4p/p3Qr1k/4R3/3P3q/8/PPP3PP/R5K1 w - - 3 23,e6d5 h4f2 g1h1 f2f1 a1f1 f6f1,980,77,96,379,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/CkKjx6re#45,,
mateIn3|A_lt1000|rWbh4,7k/2p2r1p/p2p1pn1/5N1P/1P3P2/6Q1/P3q1P1/4R1K1 b - - 2 32,e2h5 e1e8 f7f8 e8f8 g6f8 g3g7,948,92,94,1967,endgame long mate mateIn3,https://lichess.org/gZZTuIpK/black#64,,
mateIn3|A_lt1000|JKiOG,r4rk1/p1p3pp/1p3q2/4p2Q/4b3/P1P5/1PP2PPP/R3R1K1 w - - 0 20,e1e4 f6f2 g1h1 f2f1 a1f1 f8f1,840,94,73,55,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/7WMwF5CR#39,,
mateIn3|A_lt1000|hWwN4,5r2/6kp/2n1Q1p1/4p3/2NqP3/8/1PP2PPP/R5K1 w - - 3 26,e6c6 d4f2 g1h1 f2f1 a1f1 f8f1,956,75,100,387,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/xrmIhJH9#51,,
mateIn3|A_lt1000|IwND6,2kr3r/1ppqn2p/p1n2p2/5N2/2P5/5QPP/PP1bPPB1/R1B1K2R w KQ - 0 16,c1d2 d7d2 e1f1 d2d1 a1d1 d8d1,857,103,94,1733,backRankMate long master mate mateIn3 middlegame,https://lichess.org/nOU9vmXj#31,Queens_Gambit_Declined Queens_Gambit_Declined_Albin_Countergambit,
mateIn3|A_lt1000|V9rEm,r4r1k/pp4pp/8/3BRQ2/3q4/8/P4PPP/2R3K1 w - - 1 28,f5e6 d4f2 g1h1 f2f1 c1f1 f8f1,889,80,90,284,backRankMate long mate mateIn3 middlegame sacrifice,https://lichess.org/aKmj58Yp#55,,
mateIn3|A_lt1000|FnrZa,2r2r1k/6pp/N3Q3/8/1P6/8/P4qPP/5RK1 w - - 0 37,f1f2 c8c1 e6e1 c1e1 f2f1 e1f1,799,77,100,144,endgame long mate mateIn3,https://lichess.org/mt1GIhnE#73,,
mateIn3|A_lt1000|beafV,1r3rk1/p4ppp/1q6/7Q/P2pR3/2pP4/R1B2PPP/6K1 w - - 2 24,h5h4 b6b1 c2b1 b8b1 e4e1 b1e1,596,90,67,221,backRankMate long mate mateIn3 middlegame sacrifice,https://lichess.org/obohpZ6Y#47,,
mateIn3|A_lt1000|Vxv5h,8/6pk/Qp5p/2p5/4q3/1N4P1/PP2P2P/5B1K w - - 3 34,f1g2 e4b1 b3c1 b1c1 g2f1 c1f1,959,90,94,385,endgame long mate mateIn3,https://lichess.org/nqFqiXh1#67,,
mateIn3|A_lt1000|LXKm5,6k1/6pp/RbN5/3r4/1r6/5N2/6PP/3R3K w - - 0 28,d1d5 b4b1 d5d1 b1d1 f3e1 d1e1,400,93,62,147,backRankMate endgame long mate mateIn3,https://lichess.org/YdpCpasy#55,,
mateIn3|A_lt1000|TgOr9,7k/8/5Rp1/p1p4p/Pp1p3P/1P2q1P1/2P5/5R1K b - - 2 39,e3g3 f6f8 h8g7 f1f7 g7h6 f8h8,963,76,100,794,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/ZdaIrnfW/black#78,,
mateIn3|A_lt1000|bxod1,5r1k/p6p/1qp1Q1p1/6N1/1P6/8/1P3PPP/R5K1 w - - 6 31,e6e7 b6f2 g1h1 f2f1 a1f1 f8f1,884,76,100,146,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/cJE6xTw4#61,,
mateIn3|A_lt1000|DBDTJ,1r4k1/3b1p2/p3p1p1/2q1P2p/5P2/P7/4Q1PP/2R4K w - - 0 29,c1c5 b8b1 c5c1 b1c1 e2d1 c1d1,416,106,88,736,backRankMate endgame long mate mateIn3,https://lichess.org/IczyN6RM#57,,
mateIn3|A_lt1000|g9X6A,5r1k/pp3rpp/1b3q2/3Q3B/P7/2P5/1P1N2PP/R4RK1 w - - 7 24,g1h1 f6f1 d2f1 f7f1 a1f1 f8f1,503,96,100,513,backRankMate long mate mateIn3 middlegame,https://lichess.org/MImmZaSI#47,,
mateIn3|A_lt1000|Y7AY6,8/k1r5/5R2/1R6/3p4/P2Pn1PK/1P5P/8 w - - 7 44,f6d6 c7h7 d6h6 h7h6 b5h5 h6h5,889,94,94,686,anastasiaMate endgame long mate mateIn3,https://lichess.org/o4iQQtWo#87,,
mateIn3|A_lt1000|pM1tD,2r5/1p1br2R/p3pN2/3pPp1R/2n2k2/3B4/PP3PP1/1K6 w - - 11 30,h7e7 c4d2 b1a1 c8c1 d3b1 c1b1,936,79,91,190,long mate mateIn3 middlegame queensideAttack,https://lichess.org/0zhyHvZX#59,,
mateIn3|A_lt1000|r9WRw,3r3k/pp3Qp1/3q3p/4r2P/3P4/4P3/PPPR4/2K2R2 w - - 1 28,d4e5 d6d2 c1b1 d2d1 f1d1 d8d1,922,84,74,59,backRankMate endgame long mate mateIn3,https://lichess.org/b47CbVBd#55,,
mateIn3|A_lt1000|fN1SM,8/3q1pbk/2pr2pp/1p2p2n/1P2P3/1BP1Q2P/5PPB/R5K1 w - - 4 29,a1a7 d6d1 b3d1 d7d1 e3e1 d1e1,899,77,100,590,kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/rIxa129L#57,,
mateIn3|A_lt1000|a3LEu,r6k/3n3p/2R4P/4r3/2K5/3P4/8/R7 b - - 0 40,a8a1 c6c8 e5e8 c8e8 d7f8 e8f8,587,87,66,107,endgame long mate mateIn3,https://lichess.org/b21Rq7UX/black#80,,
mateIn3|A_lt1000|htQTf,6k1/p4ppp/1p2p3/2r1Q3/3p4/5PKP/2q5/8 b - - 4 39,c5d5 e5b8 c2c8 b8c8 d5d8 c8d8,748,75,81,174,backRankMate endgame long mate mateIn3,https://lichess.org/8SNNVQSF/black#78,,
mateIn3|A_lt1000|RBehx,5rk1/pb1p1r1p/1p2p1pR/4P1P1/8/3B4/PPPR2P1/1K6 w - - 1 24,g2g3 f7f1 d3f1 f8f1 d2d1 f1d1,451,102,80,612,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/ALAhbDzZ#47,,
mateIn3|A_lt1000|KEBCD,2kr3r/2p1bQp1/p1nq1n1p/1p6/1P6/PB3N2/5PPP/RNB2RK1 w - - 1 19,f1d1 d6d1 b3d1 d8d1 f3e1 d1e1,711,85,97,412,backRankMate fork long mate mateIn3 middlegame,https://lichess.org/vq2ZhBf6#37,,
mateIn3|A_lt1000|2C17T,r5k1/pp4pp/4p3/3p3Q/2nq4/P7/1P2N1PP/5R1K b - - 0 24,d4e5 h5f7 g8h8 f7f8 a8f8 f1f8,972,79,89,393,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/OXRFhIeu/black#48,,
mateIn3|A_lt1000|1xcN1,r5k1/1p3ppp/4p3/p3PR1Q/P1qr3B/2n5/2P3PP/R5K1 b - - 0 21,d4h4 h5f7 g8h8 f7f8 a8f8 f5f8,921,80,85,93,backRankMate long mate mateIn3 middlegame sacrifice,https://lichess.org/WZLcTGvH/black#42,,
mateIn3|A_lt1000|tl8Lg,2k5/pp4R1/2p5/2Np4/1P1P4/1K5r/P7/8 w - - 11 41,b3a4 b7b5 a4a5 h3a3 c5a4 a3a4,973,82,96,242,endgame long mate mateIn3,https://lichess.org/ocnHG8ba#81,,
mateIn3|A_lt1000|M5ewi,r5k1/5pbp/p1R1p1p1/3pPn2/5P1q/Q6P/PP4B1/2R3K1 b - - 7 28,h4f4 c6c8 a8c8 c1c8 g7f8 a3f8,962,91,82,724,kingsideAttack long mate mateIn3 middlegame,https://lichess.org/IHElLoTc/black#56,,
mateIn3|A_lt1000|4F5BX,2r1r1k1/5ppp/3Qp3/2B2bq1/3P4/P1P5/BP3RPP/4R2K w - - 5 29,e1e5 g5c1 e5e1 c1e1 f2f1 e1f1,846,83,100,236,fork long mate mateIn3 middlegame,https://lichess.org/T8gke1vE#57,,
mateIn3|A_lt1000|6jx2L,r3k1nr/p2pppbp/1pq3p1/1P6/4P3/1PNQB3/2P2PPP/2KR3R b kq - 0 16,c6c3 d3d7 e8f8 d7d8 a8d8 d1d8,939,84,93,294,backRankMate long mate mateIn3 middlegame sacrifice,https://lichess.org/zCP7PC4A/black#32,Sicilian_Defense Sicilian_Defense_Open,
mateIn3|A_lt1000|Hd6xb,3q1bk1/5ppp/3Pr3/4r3/2Q5/2N5/P5PP/3R1RK1 b - - 1 23,e6d6 c4f7 g8h8 f7f8 d8f8 f1f8,977,91,95,3499,backRankMate deflection long mate mateIn3 middlegame,https://lichess.org/mX2lo0K0/black#46,,
mateIn3|A_lt1000|5sOHw,1r1q1rkb/p1p2p2/1p2pP2/6RQ/3Pb3/2Pp4/PP4PP/R1B3K1 b - - 0 22,e4g6 g5g6 f7g6 h5g6 h8g7 g6g7,972,96,95,565,kingsideAttack long mate mateIn3 middlegame,https://lichess.org/thnJe96O/black#44,,
mateIn3|A_lt1000|ohoTK,3r2k1/3b2pp/2p1p2r/R1Pp1q2/1P1P1p2/5P2/6PP/3QB1RK w - - 2 33,d1c1 h6h2 h1h2 f5h5 e1h4 h5h4,927,80,93,1089,attraction kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/QdeaUD47#65,,
mateIn3|A_lt1000|W9860,8/p4rkp/3PQ1p1/8/2P1n3/8/PP1q1PPP/4R1K1 w - - 1 30,e6e4 d2f2 g1h1 f2f1 e1f1 f7f1,962,75,98,3227,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/Xt33vw5B#59,,
mateIn3|A_lt1000|LpXmP,5r1k/1p4p1/p4bPp/3BnP2/8/7Q/PPq2BK1/7R b - - 4 29,c2b2 h3h6 g7h6 h1h6 h8g7 h6h7,832,79,91,184,long mate mateIn3 middlegame pillsburysMate sacrifice,https://lichess.org/IeOqoUV4/black#58,,
mateIn3|A_lt1000|LDwUW,1r1q1r1k/pbp3b1/3p1BB1/4p3/3nP3/2N5/PP3PPP/R2Q1RK1 b - - 0 18,d8f6 d1h5 g7h6 h5h6 h8g8 h6h7,905,81,90,503,exposedKing kingsideAttack long mate mateIn3 middlegame,https://lichess.org/wYeW59II/black#36,East_Indian_Defense East_Indian_Defense_Other_variations,
mateIn3|A_lt1000|DaspH,5rk1/p5p1/2pp3p/4p3/4P2q/8/PPP3PP/R2Q2K1 w - - 0 19,d1d6 h4f2 g1h1 f2f1 a1f1 f8f1,958,89,75,51,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/osR34J2E#37,,
mateIn3|A_lt1000|AAqvR,r1b1r1k1/1p3ppp/1qn5/8/pb2N3/4P3/PPP1BQPP/R1B2RK1 b - - 4 17,e8e4 f2f7 g8h8 f7f8 b4f8 f1f8,882,100,85,29,backRankMate long mate mateIn3 middlegame sacrifice,https://lichess.org/uul3jqvj/black#34,Indian_Defense Indian_Defense_Spielmann-Indian,
triangleMate|C_1400_1799|j0xin,5rk1/2p3pp/Pp6/3N4/2P3Pq/P1BQ4/8/1R5K w - - 3 35,h1g2 f8f2 g2g1 h4h2,1414,76,93,1650,endgame mate mateIn2 short triangleMate,https://lichess.org/h7izZxhU#69,,
triangleMate|C_1400_1799|K265b,8/pp1n1kRb/1qp4Q/3ppr1P/8/1B6/PPP2N2/4K3 b - - 4 33,f7e8 h6e6 e8f8 e6e7,1594,75,86,450,mate mateIn2 middlegame short triangleMate,https://lichess.org/EljV8uP4/black#66,,
triangleMate|C_1400_1799|Z7IXR,8/4p1k1/1p2p1n1/pB1pP1QP/P4P2/2r5/2q3P1/3RK3 w - - 1 36,h5g6 c3e3 e1f1 c2d1 f1f2 d1e1,1623,75,96,20060,deflection endgame exposedKing long master mate mateIn3 triangleMate,https://lichess.org/lBPdmijZ#71,,
triangleMate|C_1400_1799|ycsmR,8/pp1k3p/4p3/3P4/3B3q/2Q4P/PPB2rr1/2R2n1K w - - 1 31,d4f2 g2h2 h1g1 h4f2,1704,106,63,33,fork intermezzo mate mateIn2 middlegame short triangleMate,https://lichess.org/jzflKEe0#61,,
triangleMate|C_1400_1799|kDkx4,k7/1p4pp/p7/2p5/P4Q2/2Pr1P2/RP3qPP/2K1r2R w - - 2 24,h1e1 f2e1 c1c2 e1d1,1424,76,97,12563,endgame mate mateIn2 queensideAttack short triangleMate,https://lichess.org/jILoxAP5#47,,
triangleMate|C_1400_1799|oqZeN,1Q6/3P1ppk/6rp/p1p1r3/P1P5/7q/4R1P1/4R1K1 w - - 0 37,d7d8q g6g2 e2g2 e5e1 g1f2 h3e3,1471,78,93,1365,deflection long mate mateIn3 middlegame triangleMate,https://lichess.org/3P34AO4k#73,,
triangleMate|C_1400_1799|TUASP,3kr3/ppp2Q2/8/1q6/3P2P1/1KP5/PP6/R6R w - - 4 32,b3c2 e8e2 c2c1 b5b2 c1d1 b2c2,1546,74,89,1248,endgame fork long mate mateIn3 triangleMate,https://lichess.org/fr2qSAxD#63,,
triangleMate|C_1400_1799|Edf3k,3r2rk/4QR2/b2pp2P/p7/3qP3/6N1/PP4PK/8 b - - 2 31,g8g3 f7h7 h8g8 e7f7,1641,78,94,843,endgame mate mateIn2 short triangleMate,https://lichess.org/1nAPhPYc/black#62,,
triangleMate|C_1400_1799|hnFny,3Q4/2r5/p3B3/k2K1P2/2R1R3/P2q4/8/8 w - - 7 67,c4d4 d3b5 d5d6 b5c5,1703,76,95,18073,endgame mate mateIn2 short triangleMate,https://lichess.org/5jqceLnh#133,,
triangleMate|C_1400_1799|ORkTY,3r4/5Q2/4r2k/pp2q1p1/4p1Pp/2P4P/PP2R1K1/5R2 b - - 2 46,e4e3 f7h5 h6g7 f1f7 g7g8 h5h7,1539,74,88,1093,endgame long mate mateIn3 triangleMate,https://lichess.org/nD9mlqIo/black#92,,
triangleMate|C_1400_1799|kGtqK,4r1k1/pb2rppp/2np4/3p4/3P1q1P/2PB1Nn1/PPQ2PP1/4RK1R w - - 1 21,f2g3 e7e1 f1f2 f4e3,1422,79,94,3826,mate mateIn2 middlegame pin short triangleMate,https://lichess.org/3Ug3h2zI#41,,
triangleMate|C_1400_1799|E69un,r4rk1/5p2/5p2/p7/7R/6PQ/1p3PKP/8 b - - 2 36,b2b1q h4h8 g8g7 h3h6,1699,74,89,480,endgame mate mateIn2 short triangleMate,https://lichess.org/IjLt62va/black#72,,
triangleMate|C_1400_1799|SGEKd,3Q2R1/5rk1/p3p1p1/1p5p/3p3P/PP3qPK/8/8 b - - 2 42,g7h6 d8g5 h6h7 g5g6,1685,77,97,5411,endgame mate mateIn2 short triangleMate,https://lichess.org/uPosvqZg/black#84,,
triangleMate|C_1400_1799|m3mZK,r1b4r/ppp2Rk1/2nq3p/7n/2BP2pP/6P1/PPP5/RN1Q2K1 b - - 1 15,g7g6 d1d3 c8f5 d3f5,1416,75,98,4463,mate mateIn2 middlegame short triangleMate,https://lichess.org/F73Eo2AI/black#30,Kings_Gambit_Accepted Kings_Gambit_Accepted_Fischer_Defense,
triangleMate|C_1400_1799|ffFqT,2k1Rr2/rq4p1/1p5p/2b4P/p1PpQ3/5PB1/P5P1/2R2K2 b - - 8 37,c8d7 e4e6,1609,81,91,2234,mate mateIn1 middlegame oneMove triangleMate,https://lichess.org/Pxn59kH6/black#74,,
triangleMate|C_1400_1799|v97js,4r2k/4n3/p7/1p5Q/3P2n1/2P3P1/P3q2P/5R1K b - - 0 35,h8g7 f1f7 g7g8 h5h7,1589,75,78,67,endgame mate mateIn2 short triangleMate,https://lichess.org/2HYIR8rf/black#70,,
triangleMate|C_1400_1799|vUbST,r7/pp2R1bk/5N1p/1b1q1p2/3n1P2/3Q4/P2P2PP/5RK1 b - - 7 27,h7g6 d3g3 g6f6 g3g7,1649,76,94,1111,mate mateIn2 middlegame short triangleMate,https://lichess.org/UvP8Vu7j/black#54,,
triangleMate|C_1400_1799|TsGuo,2r5/pp6/6p1/1k1QPp2/3P4/1Pr5/P1P1q1PP/2R4K b - - 0 32,b5b4 a2a3 b4a3 d5a5 a3b2 a5a1,1640,76,96,1762,attraction endgame long mate mateIn3 triangleMate,https://lichess.org/dpEb1AMq/black#64,,
triangleMate|C_1400_1799|veUrM,8/4rk2/p1R4p/4q3/8/PQ2pnPK/7P/8 b - - 5 50,f7e8 b3g8 e8d7 g8c8,1509,78,94,4645,endgame mate mateIn2 short triangleMate,https://lichess.org/4tLQ6DyF/black#100,,
triangleMate|C_1400_1799|svMWt,4k3/ppb2r2/2p1p2Q/6p1/4n3/6P1/1q2BBK1/7R b - - 2 37,b2e2 h6e6 e8f8 h1h8 f8g7 e6h6,1540,74,97,12446,exposedKing long mate mateIn3 middlegame triangleMate,https://lichess.org/UtW4UHxl/black#74,,
triangleMate|C_1400_1799|Grceo,4qr2/1b1kbRp1/ppn1B2p/3pP2Q/3P4/4B1P1/PP5P/4N1K1 b - - 0 24,d7e6 h5f5,1699,81,88,1270,mate mateIn1 middlegame oneMove triangleMate,https://lichess.org/YPPUKbEX/black#48,,
triangleMate|C_1400_1799|U8WZY,1q1r3k/p3QR1p/1p4p1/1Np5/2P5/1P1n2P1/Pb4BP/6K1 b - - 2 28,d8e8 f7h7 h8g8 e7f7,1680,76,80,122,kingsideAttack mate mateIn2 middlegame short triangleMate,https://lichess.org/lfuZ2Wrs/black#56,,
triangleMate|C_1400_1799|mDgAF,8/p1p4p/2Q3pq/2b2pk1/8/3B3r/PPP2R2/R5K1 w - - 5 31,c6c5 h3h1 g1g2 h6h3,1624,75,97,5088,endgame mate mateIn2 short triangleMate,https://lichess.org/eJQVFVwL#61,,
triangleMate|C_1400_1799|KbDlr,6r1/2p2pk1/p3pR1p/1p1rP3/3P1Q2/4P2P/PP4PK/4q3 b - - 4 30,d5d7 f4h6,1581,84,91,793,endgame mate mateIn1 oneMove triangleMate,https://lichess.org/YgYEgM2v/black#60,,
triangleMate|C_1400_1799|wvcaE,2r1k2r/1q3ppp/p2Rp3/2B1P1N1/8/8/P5bP/3Q2K1 b k - 1 28,c8c5 d6d8 e8e7 d1d6,1562,77,81,79,mate mateIn2 middlegame short triangleMate,https://lichess.org/xVkXxEQt/black#56,,
triangleMate|C_1400_1799|Knv51,8/pkp5/1p3Q2/3pP3/3P1K2/2P2b2/P2N2q1/R2Br3 w - - 0 40,d2f3 e1e4 f4f5 g2g4,1558,75,80,99,endgame mate mateIn2 short triangleMate,https://lichess.org/kEv2KrTe#79,,
triangleMate|C_1400_1799|Ab91j,2r5/p4R2/4n1kp/3p2p1/PPpq2P1/5Q1P/6P1/4B2K b - - 5 42,d4a1 f3f5,1674,86,90,4366,endgame mate mateIn1 oneMove triangleMate,https://lichess.org/y9vHD7lx/black#84,,
triangleMate|C_1400_1799|bS1qK,6kR/pp6/3p4/8/4q3/7Q/r5rP/5R1K b - - 2 34,g8g7 h3h6,1477,85,67,285,endgame master mate mateIn1 oneMove triangleMate,https://lichess.org/PhEiIq2D/black#68,,
triangleMate|C_1400_1799|lYBtT,r2q1rk1/ppp2pB1/3p1nP1/4p3/3nP1b1/2N5/PPPQ1p2/R1K2BNR b - - 3 16,f2g1q h1h8 g8g7 d2h6,1452,81,92,2374,kingsideAttack mate mateIn2 middlegame sacrifice short triangleMate,https://lichess.org/00qheEOG/black#32,Pirc_Defense Pirc_Defense_Other_variations,
triangleMate|C_1400_1799|kvAec,5R2/6p1/pb2pk2/6Np/7P/3Qq1P1/Pr2P3/5K2 b - - 5 28,f6e7 f8f7 e7e8 d3d7,1545,80,93,6167,endgame master mate mateIn2 short triangleMate,https://lichess.org/53VSY3xN/black#56,,
triangleMate|C_1400_1799|lAyr4,4r2k/p2R2pp/1p2Q3/5pqb/1PP5/8/P2R2P1/6K1 w - - 4 30,e6d6 e8e1 g1f2 g5e3,1529,78,94,11688,endgame mate mateIn2 short triangleMate,https://lichess.org/yBTL5zYx#59,,
triangleMate|C_1400_1799|DRbIt,1r3rk1/p7/2pqb2R/5p1Q/4p3/1P2P1P1/P4PP1/1K6 b - - 2 35,f8f7 h6h8 g8g7 h5h6,1626,75,89,1110,endgame mate mateIn2 short triangleMate,https://lichess.org/OwYeHqCx/black#70,,
triangleMate|C_1400_1799|E0Fqf,5rk1/1p3r2/2n4R/p6Q/8/P1P4P/1P3qPK/4R3 b - - 1 34,f2e1 h6h8 g8g7 h5h6,1521,76,88,267,endgame master mate mateIn2 short triangleMate,https://lichess.org/gFF1uChZ/black#68,,
triangleMate|C_1400_1799|UrkJo,5k1R/4ppb1/p2pn1p1/1p1Nr3/3q2P1/5P2/PPPQ4/1K5R b - - 3 29,g7h8 h1h8 f8g7 d2h6,1509,179,0,17,mate mateIn2 middlegame short triangleMate,https://lichess.org/AdBiGnSh/black#58,,
triangleMate|C_1400_1799|ociV5,5rk1/8/3Q3K/1R1Pp1p1/1P6/6P1/7q/8 w - - 1 43,h6g6 h2h7 g6g5 f8f5 g5g4 h7h5,1620,76,95,9142,endgame long mate mateIn3 triangleMate,https://lichess.org/kUarW5u9#85,,
triangleMate|C_1400_1799|rWONu,k7/P1b5/Rp1p1p2/R1q1p2p/2r1P1p1/1Q4P1/5P1P/6K1 b - - 3 35,b6a5 b3b7 a8b7 a7a8q,1615,74,97,21864,advancedPawn attraction endgame mate mateIn2 promotion queensideAttack short triangleMate,https://lichess.org/swJR6JKo/black#70,,
triangleMate|C_1400_1799|T5cIe,r6k/1p4p1/2q5/K6p/8/4Q1P1/PP3P1P/R4R2 w - - 7 35,a5b4 a8a4 b4b3 c6c4,1415,74,94,30519,endgame mate mateIn2 short triangleMate,https://lichess.org/s4twKTiU#69,,
triangleMate|C_1400_1799|0YjX0,8/p4p1k/6pp/8/4Q2P/P5P1/1q5r/2R1R1K1 w - - 1 26,a3a4 b2f2,1405,86,86,892,endgame mate mateIn1 oneMove triangleMate,https://lichess.org/h2AszJiC#51,,
triangleMate|C_1400_1799|4zHCb,7k/5pp1/2Q4p/p1R5/4q3/PP6/3r1KPP/5R2 w - - 1 35,f2g3 d2g2 g3h3 e4g4,1786,75,90,718,endgame mate mateIn2 short triangleMate,https://lichess.org/HXzU1948#69,,
triangleMate|C_1400_1799|BeGWo,5k2/5p1p/p7/1p4Q1/2p5/P1P4P/1r3qP1/3R3K b - - 1 32,b2e2 d1d8 e2e8 g5h6 f8e7 h6d6,1600,76,96,13195,endgame long mate mateIn3 triangleMate,https://lichess.org/xtj9dHNv/black#64,,
triangleMate|C_1400_1799|vyZqu,3r2k1/q5pp/b1Q3p1/Pp1r4/1P6/8/5PPP/R3R1K1 b - - 3 30,a7b7 e1e8 g8f7 c6e6,1601,92,85,22,mate mateIn2 middlegame short triangleMate,https://lichess.org/x7dPBSvd/black#60,,
triangleMate|C_1400_1799|aZOeR,6rr/p2n4/5k2/2pQq3/P1Pp2P1/3P4/3N4/n1K2R2 b - - 1 35,f6e7 f1f7 e7e8 d5d7,1407,82,94,5248,mate mateIn2 middlegame short triangleMate,https://lichess.org/7d34ZP08/black#70,,
triangleMate|C_1400_1799|jw8a5,2r3k1/1p3ppp/4p3/3p4/3P4/3KQ3/PPP4q/R5R1 w - - 5 32,e3g3 h2c2 d3e3 c2e4 e3d2 c8c2 d2d1 e4e2,1426,74,97,16600,endgame mate mateIn4 triangleMate veryLong,https://lichess.org/ItEEdHra#63,,
triangleMate|C_1400_1799|xkPqr,2r2r2/pQ4Rp/4pk2/8/2pP1P2/P1K1P3/7q/8 b - - 1 39,f6f5 g7g5 f5f6 b7g7,1724,79,91,1976,endgame mate mateIn2 short triangleMate,https://lichess.org/t6rGRRMe/black#78,,
triangleMate|C_1400_1799|Uxzqy,3rr3/pp3R1p/2p3pk/3q4/4n1Q1/2P3P1/1P3P1P/4R1K1 b - - 1 26,g6g5 g4h3 h6g6 h3h7,1447,76,100,5443,mate mateIn2 middlegame short triangleMate,https://lichess.org/Eh9J2M3H/black#52,,
zugzwang|B_1000_1399|hzKE7,8/8/8/4kp1p/6pP/4P1P1/5K2/8 w - - 3 60,f2e2 e5e4 e2d2 e4f3,1243,77,94,1775,crushing endgame master pawnEndgame short zugzwang,https://lichess.org/KJ78Lgz3#119,,
zugzwang|B_1000_1399|R9Lak,8/8/8/5pk1/5p1P/5K2/6P1/8 b - - 0 51,g5h4 f3f4 h4h5 f4f5,1045,82,58,56,crushing endgame master pawnEndgame short zugzwang,https://lichess.org/ssdn9VyV/black#102,,
zugzwang|B_1000_1399|NYWP8,8/1p6/6pp/1p1k1p2/1P1PpPP1/1P2K2P/8/8 b - - 0 40,f5g4 h3g4 d5d6 e3e4,1140,76,90,942,crushing endgame pawnEndgame short zugzwang,https://lichess.org/Sw7tVKMT/black#80,,
zugzwang|B_1000_1399|4rjG1,8/6p1/6k1/4P2p/3p1p1P/5P2/5KP1/8 w - - 0 41,f2e2 g6f5 e2d3 f5e5 d3c4 g7g6,1360,76,76,213,crushing defensiveMove endgame long pawnEndgame zugzwang,https://lichess.org/UsxBhanY#81,,
zugzwang|B_1000_1399|ImOFr,8/8/1pp5/3k1p2/PP2p1p1/2K1P1P1/5P2/8 w - - 0 38,a4a5 b6a5 b4a5 d5c5 c3d2 c5b5,1298,82,93,9204,crushing endgame long pawnEndgame zugzwang,https://lichess.org/xNahinhL#75,,
zugzwang|B_1000_1399|WVeyZ,8/p7/2p1k3/3r1p2/1P3Pp1/P3P1P1/5K2/3R4 w - - 0 35,d1d4 d5d4 e3d4 e6d5 f2e3 d5c4,1305,78,86,506,crushing endgame long rookEndgame zugzwang,https://lichess.org/5sEKWKFD#69,,
zugzwang|B_1000_1399|blQWd,8/8/8/8/4kp2/5R2/4r1PK/8 w - - 13 48,h2h3 e2e3 h3g4 e3f3 g2f3 e4e3,1275,84,91,1838,crushing endgame long rookEndgame zugzwang,https://lichess.org/WB7Ketew#95,,
zugzwang|B_1000_1399|iEqhm,8/8/8/p1p1kp1p/P1P3p1/3KP1P1/7P/8 w - - 0 34,d3e2 e5e4 e2d2 e4f3,1039,78,82,91,crushing endgame pawnEndgame short zugzwang,https://lichess.org/kmrwQSIL#67,,
zugzwang|B_1000_1399|pXVN1,8/8/5kp1/7p/5P1P/6K1/8/8 w - - 3 79,g3f3 f6f5 f3e3 f5g4 e3e4 g4h4 f4f5 g6f5,1341,77,85,675,crushing endgame pawnEndgame veryLong zugzwang,https://lichess.org/Y0i70I5H#157,,
zugzwang|B_1000_1399|LqULq,8/8/4pk2/7p/4KP1P/8/8/8 w - - 0 43,e4f3 f6f5 f3g3 f5e4 g3f2 e4f4,1270,82,93,2584,crushing endgame long pawnEndgame zugzwang,https://lichess.org/WIsI4bag#85,,
